Plot;Harvest;Row ;Column ;Family;DMY
1022;10;1;22;34_H;1434.782609
1023;10;1;23;3F;1521.73913
1024;10;1;24;121F;2434.782609
1025;10;1;25;15_H;1913.043478
1026;10;1;26;112F;1304.347826
1027;10;1;27;FL99;1217.391304
1028;10;1;28;83F;1043.478261
1500;10;1;29;C;NA
1029;10;1;30;14_H;1304.347826
1030;10;1;31;84F;2043.478261
1031;10;1;32;20F;695.6521739
1062;10;2;1;21F;1826.086957
1061;10;2;2;120F;565.2173913
1060;10;2;3;125F;1478.26087
1059;10;2;4;64F;1826.086957
1058;10;2;5;17_H;1913.043478
1057;10;2;6;80F;3000
1056;10;2;7;78F;2000
1055;10;2;8;102F;869.5652174
1054;10;2;9;B_805;2260.869565
1053;10;2;10;12_H;1217.391304
1052;10;2;11;114F;652.173913
1051;10;2;12;30_H;2173.913043
1050;10;2;13;22F;826.0869565
1049;10;2;14;97F;260.8695652
1048;10;2;15;134F;1782.608696
1047;10;2;16;144F;1782.608696
1046;10;2;17;FL99;1304.347826
1045;10;2;18;5F;739.1304348
1044;10;2;19;138F;1652.173913
1043;10;2;20;7F;NA
1042;10;2;21;UF2015;1217.391304
1041;10;2;22;53F;913.0434783
1040;10;2;23;8_H;1130.434783
1039;10;2;24;14F;1956.521739
1038;10;2;25;107F;869.5652174
1037;10;2;26;82F;217.3913043
1036;10;2;27;75F;1347.826087
1035;10;2;28;94F;913.0434783
1501;10;2;29;C;NA
1034;10;2;30;5_H;782.6086957
1033;10;2;31;35F;782.6086957
1032;10;2;32;149F;1434.782609
1063;10;3;1;1F;1913.043478
1064;10;3;2;FL99;1565.217391
1065;10;3;3;24_H;2391.304348
1066;10;3;4;72F;1304.347826
1067;10;3;5;92F;2043.478261
1068;10;3;6;141F;2086.956522
1069;10;3;7;60F;1347.826087
1070;10;3;8;117F;2347.826087
1071;10;3;9;49F;1217.391304
1072;10;3;10;1_H;1391.304348
1073;10;3;11;109F;565.2173913
1074;10;3;12;81F;1304.347826
1075;10;3;13;11_H;695.6521739
1076;10;3;14;62F;1173.913043
1077;10;3;15;36_H;1521.73913
1078;10;3;16;44F;565.2173913
1079;10;3;17;31_H;826.0869565
1080;10;3;18;54F;3043.478261
1081;10;3;19;86F;2217.391304
1082;10;3;20;15F;5086.956522
1083;10;3;21;98F;869.5652174
1084;10;3;22;108F;2608.695652
1085;10;3;23;76F;1826.086957
1086;10;3;24;18_H;1086.956522
1087;10;3;25;B_805;1434.782609
1088;10;3;26;8F;2565.217391
1089;10;3;27;31F;478.2608696
1090;10;3;28;40F;391.3043478
1091;10;3;29;130F;1652.173913
1502;10;3;30;C;NA
1092;10;3;31;UF2015;2652.173913
1093;10;3;32;53F;1956.521739
1124;10;4;1;22_H;782.6086957
1123;10;4;2;106F;2347.826087
1122;10;4;3;82F;1956.521739
1121;10;4;4;140F;2391.304348
1120;10;4;5;124F;2000
1119;10;4;6;30_H;2000
1118;10;4;7;2F;2130.434783
1117;10;4;8;101F;695.6521739
1116;10;4;9;UF2015;2043.478261
1115;10;4;10;63F;434.7826087
1114;10;4;11;24F;1739.130435
1113;10;4;12;8F;1434.782609
1112;10;4;13;FL99;2304.347826
1111;10;4;14;33F;2000
1110;10;4;15;149F;478.2608696
1109;10;4;16;71F;434.7826087
1108;10;4;17;29F;1956.521739
1107;10;4;18;135F;NA
1106;10;4;19;20_H;1217.391304
1105;10;4;20;113F;1391.304348
1104;10;4;21;6F;86.95652174
1103;10;4;22;70F;1869.565217
1102;10;4;23;B_805;739.1304348
1101;10;4;24;23F;1869.565217
1100;10;4;25;7_H;1521.73913
1099;10;4;26;90F;1086.956522
1098;10;4;27;140F;1260.869565
1097;10;4;28;146F;869.5652174
1096;10;4;29;4F;782.6086957
1503;10;4;30;C;NA
1095;10;4;31;35_H;782.6086957
1094;10;4;32;38F;1826.086957
1125;10;5;1;26_H;3304.347826
1126;10;5;2;87F;2130.434783
1127;10;5;3;48F;2434.782609
1128;10;5;4;33_H;2826.086957
1129;10;5;5;98F;2260.869565
1130;10;5;6;B_805;1652.173913
1131;10;5;7;34F;1000
1132;10;5;8;137F;2086.956522
1133;10;5;9;17F;1739.130435
1134;10;5;10;28F;2217.391304
1135;10;5;11;85F;913.0434783
1136;10;5;12;25_H;608.6956522
1137;10;5;13;132F;2347.826087
1138;10;5;14;4_H;2304.347826
1139;10;5;15;148F;652.173913
1140;10;5;16;21_H;NA
1141;10;5;17;UF2015;1695.652174
1142;10;5;18;105F;2086.956522
1143;10;5;19;59F;869.5652174
1144;10;5;20;136F;1043.478261
1145;10;5;21;48F;1173.913043
1146;10;5;22;49F;391.3043478
1147;10;5;23;55F;2565.217391
1148;10;5;24;11F;NA
1149;10;5;25;60F;1391.304348
1150;10;5;26;16F;2695.652174
1151;10;5;27;72F;869.5652174
1152;10;5;28;FL99;913.0434783
1153;10;5;29;56F;1521.73913
1504;10;5;30;C;NA
1154;10;5;31;88F;1869.565217
1155;10;5;32;148F;86.95652174
1186;10;6;1;7F;3217.391304
1185;10;6;2;93F;2608.695652
1184;10;6;3;5_H;2956.521739
1183;10;6;4;56F;1304.347826
1182;10;6;5;54F;2260.869565
1181;10;6;6;121F;2217.391304
1180;10;6;7;83F;1956.521739
1179;10;6;8;35F;3304.347826
1178;10;6;9;27_H;1521.73913
1177;10;6;10;96F;739.1304348
1176;10;6;11;29_H;1478.26087
1175;10;6;12;146F;1652.173913
1174;10;6;13;24_H;1695.652174
1173;10;6;14;B_805;1173.913043
1172;10;6;15;22_H;652.173913
1171;10;6;16;35_H;1217.391304
1170;10;6;17;115F;1000
1169;10;6;18;14_H;1391.304348
1168;10;6;19;17_H;304.3478261
1167;10;6;20;13_H;2652.173913
1166;10;6;21;36F;1565.217391
1165;10;6;22;99F;1347.826087
1164;10;6;23;87F;1304.347826
1163;10;6;24;124F;1260.869565
1162;10;6;25;UF2015;1391.304348
1161;10;6;26;19_H;434.7826087
1160;10;6;27;25_H;478.2608696
1159;10;6;28;73F;347.826087
1158;10;6;29;131F;695.6521739
1157;10;6;30;47F;1478.26087
1505;10;6;31;C;NA
1156;10;6;32;41F;1217.391304
1187;10;7;1;44F;2478.26087
1188;10;7;2;6_H;2695.652174
1189;10;7;3;129F;2043.478261
1190;10;7;4;8F;3173.913043
1191;10;7;5;16F;2739.130435
1192;10;7;6;9_H;1695.652174
1193;10;7;7;136F;2217.391304
1194;10;7;8;18F;1869.565217
1195;10;7;9;69F;1956.521739
1196;10;7;10;FL99;2869.565217
1197;10;7;11;14F;2739.130435
1198;10;7;12;28_H;3913.043478
1199;10;7;13;67F;2391.304348
1200;10;7;14;122F;1913.043478
1201;10;7;15;58F;2434.782609
1202;10;7;16;129F;1521.73913
1203;10;7;17;3_H;3260.869565
1204;10;7;18;89F;1826.086957
1205;10;7;19;8_H;2608.695652
1206;10;7;20;43F;1347.826087
1207;10;7;21;51F;1304.347826
1208;10;7;22;UF2015;1217.391304
1209;10;7;23;1_H;1565.217391
1210;10;7;24;61F;652.173913
1211;10;7;25;42F;3217.391304
1212;10;7;26;63F;217.3913043
1213;10;7;27;B_805;260.8695652
1214;10;7;28;58F;956.5217391
1215;10;7;29;137F;2173.913043
1216;10;7;30;103F;3956.521739
1506;10;7;31;C;NA
1217;10;7;32;79F;1434.782609
1248;10;8;1;5F;2391.304348
1247;10;8;2;127F;2521.73913
1246;10;8;3;15F;3608.695652
1245;10;8;4;31_H;2956.521739
1244;10;8;5;65F;1608.695652
1243;10;8;6;130F;1739.130435
1242;10;8;7;11F;1913.043478
1241;10;8;8;B_805;1086.956522
1240;10;8;9;13_H;1434.782609
1239;10;8;10;15_H;1652.173913
1238;10;8;11;20F;2739.130435
1237;10;8;12;128F;2173.913043
1236;10;8;13;81F;869.5652174
1235;10;8;14;123F;2695.652174
1234;10;8;15;UF2015;4260.869565
1233;10;8;16;27_H;1304.347826
1232;10;8;17;19_H;1130.434783
1231;10;8;18;116F;1043.478261
1230;10;8;19;FL99;3304.347826
1229;10;8;20;34_H;2043.478261
1228;10;8;21;17F;2608.695652
1227;10;8;22;91F;1173.913043
1226;10;8;23;19F;913.0434783
1225;10;8;24;32F;1695.652174
1224;10;8;25;102F;1565.217391
1223;10;8;26;15_H;1434.782609
1222;10;8;27;24F;1043.478261
1221;10;8;28;37F;2391.304348
1220;10;8;29;21_H;304.3478261
1219;10;8;30;32_H;2043.478261
1507;10;8;31;C;NA
1218;10;8;32;18F;2391.304348
1249;10;9;1;FL99;1913.043478
1250;10;9;2;70F;2478.26087
1251;10;9;3;95F;1913.043478
1252;10;9;4;36_H;2000
1253;10;9;5;30F;1434.782609
1254;10;9;6;24F;2086.956522
1255;10;9;7;47F;1565.217391
1256;10;9;8;20_H;2391.304348
1257;10;9;9;145F;1217.391304
1258;10;9;10;31F;2000
1259;10;9;11;16_H;3086.956522
1260;10;9;12;23_H;2347.826087
1261;10;9;13;76F;1826.086957
1262;10;9;14;18_H;913.0434783
1263;10;9;15;27F;782.6086957
1264;10;9;16;75F;2478.26087
1265;10;9;17;2F;1521.73913
1266;10;9;18;113F;2652.173913
1267;10;9;19;83F;1521.73913
1268;10;9;20;4F;2913.043478
1269;10;9;21;80F;1260.869565
1270;10;9;22;9_H;1956.521739
1271;10;9;23;62F;2130.434783
1272;10;9;24;134F;2304.347826
1273;10;9;25;30_H;3173.913043
1274;10;9;26;106F;1521.73913
1275;10;9;27;5F;1260.869565
1276;10;9;28;16_H;1478.26087
1277;10;9;29;B_805;1565.217391
1278;10;9;30;127F;1695.652174
1508;10;9;31;C;NA
1279;10;9;32;13F;1782.608696
1311;10;10;1;78F;1565.217391
1310;10;10;2;109F;1391.304348
1309;10;10;3;21_H;869.5652174
1308;10;10;4;135F;1130.434783
1307;10;10;5;B_805;1086.956522
1306;10;10;6;11_H;1347.826087
1305;10;10;7;32_H;1217.391304
1304;10;10;8;35_H;1391.304348
1303;10;10;9;50F;3304.347826
1302;10;10;10;17_H;2782.608696
1301;10;10;11;60F;2391.304348
1300;10;10;12;107F;1739.130435
1299;10;10;13;66F;2652.173913
1298;10;10;14;25F;2695.652174
1297;10;10;15;99F;1739.130435
1296;10;10;16;149F;608.6956522
1295;10;10;17;96F;1869.565217
1294;10;10;18;140F;2826.086957
1293;10;10;19;126F;130.4347826
1292;10;10;20;141F;2956.521739
1291;10;10;21;33F;3478.26087
1290;10;10;22;119F;2217.391304
1289;10;10;23;133F;2260.869565
1288;10;10;24;FL99;3391.304348
1287;10;10;25;114F;3304.347826
1286;10;10;26;UF2015;739.1304348
1285;10;10;27;121F;869.5652174
1284;10;10;28;118F;1478.26087
1283;10;10;29;23_H;1608.695652
1282;10;10;30;36_H;3521.73913
1281;10;10;31;135F;1565.217391
1280;10;10;32;10F;1913.043478
1312;10;11;1;6F;608.6956522
1313;10;11;2;101F;1608.695652
1314;10;11;3;28F;2304.347826
1315;10;11;4;37F;2391.304348
1316;10;11;5;17F;2043.478261
1317;10;11;6;115F;3521.73913
1318;10;11;7;32F;3521.73913
1319;10;11;8;88F;NA
1320;10;11;9;105F;2260.869565
1321;10;11;10;97F;2391.304348
1322;10;11;11;UF2015;2956.521739
1323;10;11;12;42F;3086.956522
1324;10;11;13;120F;1086.956522
1325;10;11;14;1_H;2086.956522
1326;10;11;15;40F;2217.391304
1327;10;11;16;12_H;2347.826087
1328;10;11;17;B_805;NA
1329;10;11;18;101F;565.2173913
1330;10;11;19;137F;3521.73913
1331;10;11;20;104F;2434.782609
1332;10;11;21;78F;2086.956522
1333;10;11;22;7_H;1826.086957
1334;10;11;23;26_H;1956.521739
1335;10;11;24;123F;1217.391304
1336;10;11;25;68F;1521.73913
1337;10;11;26;25F;2608.695652
1338;10;11;27;66F;1826.086957
1339;10;11;28;21F;2130.434783
1340;10;11;29;65F;2869.565217
1341;10;11;30;FL99;3043.478261
1342;10;11;31;125F;3043.478261
1509;10;11;32;C;NA
1373;10;12;1;148F;2478.26087
1372;10;12;2;91F;869.5652174
1371;10;12;3;134F;3130.434783
1370;10;12;4;UF2015;2869.565217
1369;10;12;5;89F;2086.956522
1368;10;12;6;18F;1695.652174
1367;10;12;7;10F;608.6956522
1366;10;12;8;3F;1043.478261
1365;10;12;9;131F;2000
1364;10;12;10;34_H;869.5652174
1363;10;12;11;8_H;2173.913043
1362;10;12;12;82F;NA
1361;10;12;13;147F;565.2173913
1360;10;12;14;2_H;1956.521739
1359;10;12;15;49F;1304.347826
1358;10;12;16;FL99;1782.608696
1357;10;12;17;133F;1826.086957
1356;10;12;18;28_H;2652.173913
1355;10;12;19;29_H;3000
1354;10;12;20;FL99;2391.304348
1353;10;12;21;128F;2434.782609
1352;10;12;22;7F;217.3913043
1351;10;12;23;64F;1217.391304
1350;10;12;24;130F;3173.913043
1349;10;12;25;9F;4956.521739
1348;10;12;26;105F;4086.956522
1347;10;12;27;B_805;2478.26087
1346;10;12;28;33_H;4826.086957
1345;10;12;29;12_H;2304.347826
1344;10;12;30;11_H;1130.434783
1343;10;12;31;120F;1608.695652
1510;10;12;32;C;NA
1374;10;13;1;146F;1000
1375;10;13;2;100F;1173.913043
1376;10;13;3;86F;1956.521739
1377;10;13;4;14F;1652.173913
1378;10;13;5;23F;3086.956522
1379;10;13;6;59F;1608.695652
1380;10;13;7;FL99;3173.913043
1381;10;13;8;2_H;2217.391304
1382;10;13;9;19_H;1086.956522
1383;10;13;10;132F;1086.956522
1384;10;13;11;4_H;2869.565217
1385;10;13;12;UF2015;3478.26087
1386;10;13;13;13F;3086.956522
1387;10;13;14;67F;1652.173913
1388;10;13;15;84F;1130.434783
1389;10;13;16;136F;608.6956522
1390;10;13;17;98F;956.5217391
1391;10;13;18;52F;2521.73913
1392;10;13;19;26F;2695.652174
1393;10;13;20;6_H;2869.565217
1394;10;13;21;32_H;2608.695652
1395;10;13;22;41F;2000
1396;10;13;23;111F;3347.826087
1397;10;13;24;22_H;1391.304348
1398;10;13;25;20_H;2130.434783
1399;10;13;26;81F;1173.913043
1400;10;13;27;23F;2391.304348
1401;10;13;28;144F;2304.347826
1402;10;13;29;B_805;1391.304348
1403;10;13;30;87F;2000
1404;10;13;31;3_H;2608.695652
1511;10;13;32;C;NA
1435;10;14;1;76F;1434.782609
1434;10;14;2;20F;1304.347826
1433;10;14;3;36F;1565.217391
1432;10;14;4;139F;1521.73913
1431;10;14;5;33F;1652.173913
1430;10;14;6;25_H;565.2173913
1429;10;14;7;116F;652.173913
1428;10;14;8;58F;1217.391304
1427;10;14;9;14_H;826.0869565
1426;10;14;10;57F;1608.695652
1425;10;14;11;3_H;869.5652174
1424;10;14;12;9_H;1608.695652
1423;10;14;13;138F;1565.217391
1422;10;14;14;70F;913.0434783
1421;10;14;15;16F;173.9130435
1420;10;14;16;93F;NA
1419;10;14;17;13_H;NA
1418;10;14;18;UF2015;NA
1417;10;14;19;11F;NA
1416;10;14;20;12F;NA
1415;10;14;21;27_H;NA
1414;10;14;22;24_H;1260.869565
1413;10;14;23;126F;1086.956522
1412;10;14;24;31_H;2521.73913
1411;10;14;25;B_805;1260.869565
1410;10;14;26;16_H;739.1304348
1409;10;14;27;15F;1434.782609
1408;10;14;28;23_H;1913.043478
1407;10;14;29;22F;1913.043478
1406;10;14;30;28_H;2695.652174
1405;10;14;31;FL99;1043.478261
1512;10;14;32;C;NA
1001;11;1;1;4F;4561.7
1002;11;1;2;123F;3000
1003;11;1;3;UF2015;3304.3
1004;11;1;4;10F;3217.4
1005;11;1;5;42F;5094.5
1006;11;1;6;99F;3087
1007;11;1;7;9F;1695.7
1008;11;1;8;25F;3937.1
1009;11;1;9;46F;3434.8
1010;11;1;10;6_H;3217.4
1011;11;1;11;66F;3478.3
1012;11;1;12;113F;1739.1
1013;11;1;13;110F;608.7
1014;11;1;14;145F;1826.1
1015;11;1;15;32F;956.5
1016;11;1;16;B_805;826.1
1017;11;1;17;4_H;1347.8
1018;11;1;18;33_H;2707.6
1019;11;1;19;74F;3478.3
1020;11;1;20;26_H;1869.6
1021;11;1;21;30F;3217.4
1022;11;1;22;34_H;2652.2
1023;11;1;23;3F;2869.6
1024;11;1;24;121F;2956.5
1025;11;1;25;15_H;3304.3
1026;11;1;26;112F;3087
1027;11;1;27;FL99;1826.1
1028;11;1;28;83F;2087
1500;11;1;29;C;NA
1029;11;1;30;14_H;1695.7
1030;11;1;31;84F;3723
1031;11;1;32;20F;2869.6
1062;11;2;1;21F;1521.7
1061;11;2;2;120F;2347.8
1060;11;2;3;125F;3304.3
1059;11;2;4;64F;2801.9
1058;11;2;5;17_H;3941.7
1057;11;2;6;80F;4948.4
1056;11;2;7;78F;1913
1055;11;2;8;102F;2652.2
1054;11;2;9;B_805;1652.2
1053;11;2;10;12_H;1608.7
1052;11;2;11;114F;2869.6
1051;11;2;12;30_H;1826.1
1050;11;2;13;22F;1043.5
1049;11;2;14;97F;2739.1
1048;11;2;15;134F;2652.2
1047;11;2;16;144F;1434.8
1046;11;2;17;FL99;1782.6
1045;11;2;18;5F;2087
1044;11;2;19;138F;217.4
1043;11;2;20;7F;1695.7
1042;11;2;21;UF2015;1478.3
1041;11;2;22;53F;1956.5
1040;11;2;23;8_H;2739.1
1039;11;2;24;14F;1739.1
1038;11;2;25;107F;521.7
1037;11;2;26;82F;1608.7
1036;11;2;27;75F;1130.4
1035;11;2;28;94F;1304.3
1501;11;2;29;C;NA
1034;11;2;30;5_H;1695.7
1033;11;2;31;35F;3043.5
1032;11;2;32;149F;1945.1
1063;11;3;1;1F;2087
1064;11;3;2;FL99;3173.9
1065;11;3;3;24_H;1739.1
1066;11;3;4;72F;3000
1067;11;3;5;92F;4703.6
1068;11;3;6;141F;2087
1069;11;3;7;60F;2260.9
1070;11;3;8;117F;4109.3
1071;11;3;9;49F;3130.4
1072;11;3;10;1_H;2260.9
1073;11;3;11;109F;2000
1074;11;3;12;81F;1608.7
1075;11;3;13;11_H;1739.1
1076;11;3;14;62F;1565.2
1077;11;3;15;36_H;2087
1078;11;3;16;44F;1391.3
1079;11;3;17;31_H;434.8
1080;11;3;18;54F;1130.4
1081;11;3;19;86F;3087
1082;11;3;20;15F;3892.2
1083;11;3;21;98F;3217.4
1084;11;3;22;108F;913
1085;11;3;23;76F;2260.9
1086;11;3;24;18_H;1434.8
1087;11;3;25;B_805;1173.9
1088;11;3;26;8F;1869.6
1089;11;3;27;31F;3434.8
1090;11;3;28;40F;565.2
1091;11;3;29;130F;173.9
1502;11;3;30;C;NA
1092;11;3;31;UF2015;1739.1
1093;11;3;32;53F;3130.4
1124;11;4;1;22_H;1000
1123;11;4;2;106F;2739.1
1122;11;4;3;82F;1652.2
1121;11;4;4;140F;2782.6
1120;11;4;5;124F;2173.9
1119;11;4;6;30_H;3434.8
1118;11;4;7;2F;1260.9
1117;11;4;8;101F;3565.2
1116;11;4;9;UF2015;1391.3
1115;11;4;10;63F;1173.9
1114;11;4;11;24F;3347.8
1113;11;4;12;8F;2956.5
1112;11;4;13;FL99;3043.5
1111;11;4;14;33F;782.6
1110;11;4;15;149F;1000
1109;11;4;16;71F;2173.9
1108;11;4;17;29F;1000
1107;11;4;18;135F;2304.3
1106;11;4;19;20_H;2130.4
1105;11;4;20;113F;260.9
1104;11;4;21;6F;3000
1103;11;4;22;70F;782.6
1102;11;4;23;B_805;2347.8
1101;11;4;24;23F;1652.2
1100;11;4;25;7_H;1956.5
1099;11;4;26;90F;1695.7
1098;11;4;27;140F;1304.3
1097;11;4;28;146F;913
1096;11;4;29;4F;1565.2
1503;11;4;30;C;NA
1095;11;4;31;35_H;2695.7
1094;11;4;32;38F;2608.7
1125;11;5;1;26_H;3786.2
1126;11;5;2;87F;2869.6
1127;11;5;3;48F;3173.9
1128;11;5;4;33_H;4021.7
1129;11;5;5;98F;3133.7
1130;11;5;6;B_805;2391.3
1131;11;5;7;34F;2043.5
1132;11;5;8;137F;3314.4
1133;11;5;9;17F;2391.3
1134;11;5;10;28F;3000
1135;11;5;11;85F;2000
1136;11;5;12;25_H;1347.8
1137;11;5;13;132F;3130.4
1138;11;5;14;4_H;3173.9
1139;11;5;15;148F;1608.7
1140;11;5;16;21_H;NA
1141;11;5;17;UF2015;1565.2
1142;11;5;18;105F;2869.6
1143;11;5;19;59F;1478.3
1144;11;5;20;136F;1391.3
1145;11;5;21;48F;1260.9
1146;11;5;22;49F;608.7
1147;11;5;23;55F;3087
1148;11;5;24;11F;304.3
1149;11;5;25;60F;1565.2
1150;11;5;26;16F;3391.3
1151;11;5;27;72F;1000
1152;11;5;28;FL99;1347.8
1153;11;5;29;56F;1869.6
1504;11;5;30;C;NA
1154;11;5;31;88F;1521.7
1155;11;5;32;148F;217.4
1186;11;6;1;7F;3538.9
1185;11;6;2;93F;3947.4
1184;11;6;3;5_H;4038.1
1183;11;6;4;56F;2173.9
1182;11;6;5;54F;3260.9
1181;11;6;6;121F;3339.4
1180;11;6;7;83F;2913
1179;11;6;8;35F;3623.2
1178;11;6;9;27_H;2087
1177;11;6;10;96F;1304.3
1176;11;6;11;29_H;2217.4
1175;11;6;12;146F;2434.8
1174;11;6;13;24_H;2391.3
1173;11;6;14;B_805;1391.3
1172;11;6;15;22_H;1043.5
1171;11;6;16;35_H;1782.6
1170;11;6;17;115F;1391.3
1169;11;6;18;14_H;913
1168;11;6;19;17_H;608.7
1167;11;6;20;13_H;3087
1166;11;6;21;36F;3260.9
1165;11;6;22;99F;1304.3
1164;11;6;23;87F;1826.1
1163;11;6;24;124F;1695.7
1162;11;6;25;UF2015;1434.8
1161;11;6;26;19_H;1000
1160;11;6;27;25_H;739.1
1159;11;6;28;73F;739.1
1158;11;6;29;131F;1087
1157;11;6;30;47F;1913
1505;11;6;31;C;NA
1156;11;6;32;41F;1652.2
1187;11;7;1;44F;2260.9
1188;11;7;2;6_H;3695.7
1189;11;7;3;129F;3087
1190;11;7;4;8F;4586.1
1191;11;7;5;16F;3376.6
1192;11;7;6;9_H;2304.3
1193;11;7;7;136F;3087
1194;11;7;8;18F;2913
1195;11;7;9;69F;2130.4
1196;11;7;10;FL99;3517.3
1197;11;7;11;14F;3598.1
1198;11;7;12;28_H;4024.5
1199;11;7;13;67F;2391.3
1200;11;7;14;122F;2913
1201;11;7;15;58F;2217.4
1202;11;7;16;129F;3521.7
1203;11;7;17;3_H;3599.9
1204;11;7;18;89F;2347.8
1205;11;7;19;8_H;3304.3
1206;11;7;20;43F;1913
1207;11;7;21;51F;3087
1208;11;7;22;UF2015;2608.7
1209;11;7;23;1_H;2173.9
1210;11;7;24;61F;1087
1211;11;7;25;42F;3347.8
1212;11;7;26;63F;434.8
1213;11;7;27;B_805;521.7
1214;11;7;28;58F;1608.7
1215;11;7;29;137F;2608.7
1216;11;7;30;103F;3797.7
1506;11;7;31;C;NA
1217;11;7;32;79F;2608.7
1248;11;8;1;5F;3737.8
1247;11;8;2;127F;3087
1246;11;8;3;15F;4996.8
1245;11;8;4;31_H;4625.3
1244;11;8;5;65F;1956.5
1243;11;8;6;130F;2652.2
1242;11;8;7;11F;3087
1241;11;8;8;B_805;2695.7
1240;11;8;9;13_H;2087
1239;11;8;10;15_H;2869.6
1238;11;8;11;20F;3695.7
1237;11;8;12;128F;2347.8
1236;11;8;13;81F;1087
1235;11;8;14;123F;3087
1234;11;8;15;UF2015;4501.8
1233;11;8;16;27_H;1869.6
1232;11;8;17;19_H;1652.2
1231;11;8;18;116F;2347.8
1230;11;8;19;FL99;2695.7
1229;11;8;20;34_H;2565.2
1228;11;8;21;17F;3304.3
1227;11;8;22;91F;2130.4
1226;11;8;23;19F;1608.7
1225;11;8;24;32F;2565.2
1224;11;8;25;102F;2260.9
1223;11;8;26;15_H;2217.4
1222;11;8;27;24F;2173.9
1221;11;8;28;37F;3565.2
1220;11;8;29;21_H;1782.6
1219;11;8;30;32_H;2956.5
1507;11;8;31;C;NA
1218;11;8;32;18F;3714.6
1249;11;9;1;FL99;2826.1
1250;11;9;2;70F;3576.2
1251;11;9;3;95F;3467.1
1252;11;9;4;36_H;3087
1253;11;9;5;30F;2347.8
1254;11;9;6;24F;3330.5
1255;11;9;7;47F;2217.4
1256;11;9;8;20_H;2913
1257;11;9;9;145F;1652.2
1258;11;9;10;31F;2608.7
1259;11;9;11;16_H;3984.4
1260;11;9;12;23_H;2956.5
1261;11;9;13;76F;2217.4
1262;11;9;14;18_H;1260.9
1263;11;9;15;27F;1000
1264;11;9;16;75F;2826.1
1265;11;9;17;2F;1782.6
1266;11;9;18;113F;2869.6
1267;11;9;19;83F;2000
1268;11;9;20;4F;3553.6
1269;11;9;21;80F;1826.1
1270;11;9;22;9_H;3461.5
1271;11;9;23;62F;3664
1272;11;9;24;134F;3580.6
1273;11;9;25;30_H;2478.3
1274;11;9;26;106F;2391.3
1275;11;9;27;5F;2130.4
1276;11;9;28;16_H;2434.8
1277;11;9;29;B_805;1695.7
1278;11;9;30;127F;1913
1508;11;9;31;C;NA
1279;11;9;32;13F;2565.2
1311;11;10;1;78F;NA
1310;11;10;2;109F;1739.1
1309;11;10;3;21_H;1739.1
1308;11;10;4;135F;1521.7
1307;11;10;5;B_805;2000
1306;11;10;6;11_H;2782.6
1305;11;10;7;32_H;1652.2
1304;11;10;8;35_H;2434.8
1303;11;10;9;50F;4393.4
1302;11;10;10;17_H;3478.3
1301;11;10;11;60F;2826.1
1300;11;10;12;107F;2608.7
1299;11;10;13;66F;2478.3
1298;11;10;14;25F;3905.4
1297;11;10;15;99F;2217.4
1296;11;10;16;149F;1260.9
1295;11;10;17;96F;3347.8
1294;11;10;18;140F;3000
1293;11;10;19;126F;434.8
1292;11;10;20;141F;2913
1291;11;10;21;33F;3207.4
1290;11;10;22;119F;3858.7
1289;11;10;23;133F;3935.2
1288;11;10;24;FL99;4915.4
1287;11;10;25;114F;3903.9
1286;11;10;26;UF2015;1478.3
1285;11;10;27;121F;1695.7
1284;11;10;28;118F;3173.9
1283;11;10;29;23_H;2565.2
1282;11;10;30;36_H;4918
1281;11;10;31;135F;3260.9
1280;11;10;32;10F;3000
1312;11;11;1;6F;826.1
1313;11;11;2;101F;1739.1
1314;11;11;3;28F;2260.9
1315;11;11;4;37F;3391.3
1316;11;11;5;17F;2826.1
1317;11;11;6;115F;4397.4
1318;11;11;7;32F;3947.4
1319;11;11;8;88F;2565.2
1320;11;11;9;105F;3347.8
1321;11;11;10;97F;3217.4
1322;11;11;11;UF2015;3488.8
1323;11;11;12;42F;3422.2
1324;11;11;13;120F;2260.9
1325;11;11;14;1_H;2956.5
1326;11;11;15;40F;3130.4
1327;11;11;16;12_H;2695.7
1328;11;11;17;B_805;1478.3
1329;11;11;18;101F;695.7
1330;11;11;19;137F;4143.4
1331;11;11;20;104F;2739.1
1332;11;11;21;78F;3087
1333;11;11;22;7_H;1913
1334;11;11;23;26_H;2565.2
1335;11;11;24;123F;1652.2
1336;11;11;25;68F;1478.3
1337;11;11;26;25F;3646.3
1338;11;11;27;66F;1956.5
1339;11;11;28;21F;2565.2
1340;11;11;29;65F;3458.5
1341;11;11;30;FL99;3130.4
1342;11;11;31;125F;2608.7
1509;11;11;32;C;NA
1373;11;12;1;148F;2000
1372;11;12;2;91F;1000
1371;11;12;3;134F;3956.5
1370;11;12;4;UF2015;2478.3
1369;11;12;5;89F;2565.2
1368;11;12;6;18F;3217.4
1367;11;12;7;10F;1260.9
1366;11;12;8;3F;2130.4
1365;11;12;9;131F;1826.1
1364;11;12;10;34_H;1260.9
1363;11;12;11;8_H;2434.8
1362;11;12;12;82F;2739.1
1361;11;12;13;147F;1043.5
1360;11;12;14;2_H;4280.6
1359;11;12;15;49F;1956.5
1358;11;12;16;FL99;2434.8
1357;11;12;17;133F;2521.7
1356;11;12;18;28_H;3217.4
1355;11;12;19;29_H;3130.4
1354;11;12;20;FL99;2391.3
